# num_recuit_simule 30
48 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
49 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
50 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
51 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
52 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
53 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
54 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
55 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
56 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
57 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
58 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
59 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
60 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
61 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
62 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
63 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
64 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
65 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
66 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
